target_class,start_frame,end_frame,model,update_id,available,x,y,boundary,center_error,error_dx,error_dy,iou,valid,unavailable_reason
large_tower,14,15,A_FIXED,large_tower:15,1,3507.0,439.5,0,6.460842712444044,-0.056224553790343634,-6.4605980647686465,0.8165628891535871,1,
large_tower,15,16,A_FIXED,large_tower:16,1,3518.0,499.0,0,1.613545813285646,-0.3809007960512645,-1.5679428162848126,0.9376564133532922,1,
large_tower,16,17,A_FIXED,large_tower:17,1,3529.5,559.5,0,1.1485662873808211,-0.04245519726327984,-1.1477813697447345,0.9634872073142601,1,
large_tower,17,18,A_FIXED,large_tower:18,1,3540.5,620.5,0,1.1697273428769424,-0.12598707929919328,-1.162922745724586,0.9489610755424966,1,
large_tower,18,19,A_FIXED,large_tower:19,1,3552.0,682.5,0,2.0314888761636123,-0.19808103605328142,-2.0218088329841066,0.9317254118771656,1,
large_tower,19,20,A_FIXED,large_tower:20,1,3564.0,746.0,0,2.747300151974906,-2.456510175422409,-1.2301284010571862,0.8922896162366457,1,
large_tower,20,21,A_FIXED,large_tower:21,1,3576.0,809.5,0,5.966617155306851,-5.687596659247902,-1.803264961039872,0.7966386097015332,1,
large_tower,21,22,A_FIXED,large_tower:22,1,3588.0,874.5,0,6.297008797480289,-6.2282392186125435,-0.9280926846391822,0.8058594471012692,1,
large_tower,22,23,A_FIXED,large_tower:23,1,3600.5,940.0,0,6.299512440021043,-5.994841963884028,-1.935388025703105,0.788274910642405,1,
large_tower,23,24,A_FIXED,large_tower:24,1,3613.0,1007.5,0,4.273858479337974,-3.981302544067603,-1.5540580278773177,0.8465769667435552,1,
medium_launcher,14,15,A_FIXED,medium_launcher:15,1,3742.0,8.5,1,15.255814271524397,1.4442689965121644,15.187295880207287,0.319398679487048,0,
medium_launcher,15,16,A_FIXED,medium_launcher:16,1,3753.5,47.0,0,1.3252579670323188,1.3252121999848896,-0.0110138183135291,0.9247145029802182,1,
medium_launcher,16,17,A_FIXED,medium_launcher:17,1,3765.5,100.5,0,0.883157115519456,0.6914361775766338,0.5494383523479769,0.9479099149749651,1,
medium_launcher,17,18,A_FIXED,medium_launcher:18,1,3777.5,154.5,0,1.3458058394317367,0.7048725714685133,1.1464501800950302,0.9231915117376089,1,
medium_launcher,18,19,A_FIXED,medium_launcher:19,1,3790.0,209.5,0,3.290068173751577,1.0122439413153188,3.1304809201149055,0.8374934172622095,1,
medium_launcher,19,20,A_FIXED,medium_launcher:20,1,3803.0,265.0,1,3.034337933331816,1.3306136003184292,-2.727026611587064,0.8480870515739283,1,
medium_launcher,20,21,A_FIXED,medium_launcher:21,1,3815.0,321.0,1,6.109413933798865,5.880613844090476,-1.6562969030904924,0.8907106556858244,1,
medium_launcher,21,22,A_FIXED,medium_launcher:22,1,3821.5,378.0,1,6.30026167113763,6.111593940379407,1.530266850168175,0.8817534283104841,1,
medium_launcher,22,23,A_FIXED,medium_launcher:23,1,3828.0,436.0,1,6.433421234654397,6.3062855308166945,1.2726631865164109,0.8380006249636652,1,
medium_plane,20,21,A_FIXED,medium_plane:21,1,637.5,16.0,1,0.5234724235582855,-0.2705791432924798,-0.4481186287592749,0.6612182906435862,1,
medium_plane,21,22,A_FIXED,medium_plane:22,1,629.5,61.0,0,5.079618268159208,0.13632542612879206,-5.077788606116599,0.7971956964239023,1,
medium_plane,22,23,A_FIXED,medium_plane:23,1,621.0,114.5,0,0.3927884084385822,0.3777960671753817,-0.10748425666361072,0.9823076738956925,1,
medium_plane,23,24,A_FIXED,medium_plane:24,1,612.0,168.5,0,1.1113038696655408,1.1112648864010453,-0.009308221402477557,0.9610637989854361,1,
mine_roller,0,1,A_FIXED,mine_roller:1,1,2005.5,2040.0,0,0.7889933757624713,-0.2811534412551282,-0.7371996266056158,0.9655512296542037,1,
small_launcher,0,1,A_FIXED,small_launcher:1,1,1798.0,236.0,0,1.9273028795591016,0.10001660410989643,-1.924705969351976,0.8711929557311815,1,
small_launcher,1,2,A_FIXED,small_launcher:2,1,1797.0,290.0,0,0.18799931763171895,-0.18792957353184647,0.005120431830448524,0.9520636378163132,1,
small_launcher,2,3,A_FIXED,small_launcher:3,1,1796.5,345.0,0,0.42242205766908514,0.23470796542687822,-0.3512158392933884,0.9555065202088588,1,
small_launcher,3,4,A_FIXED,small_launcher:4,1,1795.5,401.0,0,0.9923867593372871,0.21501117114507906,-0.9688145727592996,0.9199794507933328,1,
small_launcher,4,5,A_FIXED,small_launcher:5,1,1794.5,457.5,0,0.06322970448457767,0.024114674537941028,-0.05845064585730597,0.9655576597580359,1,
small_launcher,5,6,A_FIXED,small_launcher:6,1,1793.5,515.0,0,0.30373866520127996,0.22872358741096832,0.1998566919072573,0.9656388046741268,1,
small_launcher,6,7,A_FIXED,small_launcher:7,1,1792.5,573.0,0,0.4388921140992877,-0.2521906722415679,0.3592021055796977,0.9324590746368497,1,
small_launcher,7,8,A_FIXED,small_launcher:8,1,1792.0,631.0,0,0.4486603996614253,-0.4486569529649387,-0.0017586303098369171,0.9544360913007199,1,
small_launcher,8,9,A_FIXED,small_launcher:9,1,1791.5,691.0,0,1.0795930999472318,0.08837850242957757,1.0759695635853177,0.9232189238830893,1,
small_launcher,9,10,A_FIXED,small_launcher:10,1,1790.5,751.0,0,0.11488925981229806,-0.054671227273502154,-0.10104750827520093,0.9881449438449342,1,
small_launcher,10,11,A_FIXED,small_launcher:11,1,1789.5,813.0,0,0.6996356225008177,0.13373390114566064,0.6867352094923262,0.9434199002997312,1,
small_launcher,11,12,A_FIXED,small_launcher:12,1,1788.5,875.0,0,0.28804566964048434,-0.25979075393456696,0.12441491859397047,0.9468385893080431,1,
small_launcher,12,13,A_FIXED,small_launcher:13,1,1788.0,938.0,0,1.117591771661857,-0.016503180449035426,1.1174699159804504,0.9268357356238229,1,
small_launcher,13,14,A_FIXED,small_launcher:14,1,1787.0,1001.0,0,0.43829385734099313,0.14211747555509646,0.4146132276287062,0.9604171243096554,1,
small_launcher,14,15,A_FIXED,small_launcher:15,1,1786.0,1066.0,0,0.4464184438492435,0.4331711637398712,-0.10794521718457872,0.9498110130261741,1,
small_launcher,15,16,A_FIXED,small_launcher:16,1,1784.5,1132.0,0,0.6898307772546219,-0.0043117344575875904,0.6898173020399554,0.9539517650407964,1,
small_launcher,16,17,A_FIXED,small_launcher:17,1,1783.5,1198.5,0,0.3608239805713228,0.056190801655930045,0.3564218550602618,0.9620330462571104,1,
small_launcher,17,18,A_FIXED,small_launcher:18,1,1782.5,1266.0,0,0.16818733016851273,-0.10717026497036386,-0.12962064779731008,0.9822388771739461,1,
small_launcher,18,19,A_FIXED,small_launcher:19,1,1781.5,1335.0,0,0.06820853410611048,-0.026203120489981302,-0.062974602829172,0.9645031778395876,1,
small_launcher,19,20,A_FIXED,small_launcher:20,1,1780.5,1404.5,0,0.8294473731590242,-0.728086793375951,0.39733180863345297,0.9082721102498879,1,
small_launcher,20,21,A_FIXED,small_launcher:21,1,1779.5,1475.0,0,1.156695595887216,-1.144248506113854,-0.16923373718350376,0.8955362143965713,1,
small_launcher,21,22,A_FIXED,small_launcher:22,1,1778.5,1547.0,0,1.7398344217329753,-1.4548768842937534,-0.9541263368100772,0.8289010197244194,1,
small_launcher,22,23,A_FIXED,small_launcher:23,1,1777.5,1619.5,0,1.6772354860146577,-1.6613782477857058,0.23008953329372162,0.8525468199786979,1,
small_launcher,23,24,A_FIXED,small_launcher:24,1,1776.5,1693.5,0,1.35371565620982,-1.1600879545810585,0.6976689870587052,0.8652620768144639,1,
small_plane,0,1,A_FIXED,small_plane:1,1,2048.5,1526.0,0,0.6594926296276901,0.020308045639922057,0.6591798781937541,0.9722311358044777,1,
small_plane,1,2,A_FIXED,small_plane:2,1,2049.5,1597.5,0,0.8257966631233398,0.20133845066720824,-0.8008763681796154,0.9585284591922858,1,
small_plane,2,3,A_FIXED,small_plane:3,1,2050.5,1670.5,0,0.03078596390770731,-0.014961660590415704,-0.02690584111496719,0.9344186046511628,1,
small_plane,3,4,A_FIXED,small_plane:4,1,2051.5,1744.0,0,0.6642861369989158,0.21769542754054783,0.627602400120395,0.9655030910284862,1,
small_plane,4,5,A_FIXED,small_plane:5,1,2052.5,1819.0,0,0.5608779707149114,0.2643314072506655,-0.4946847533269647,0.9685424589086075,1,
small_plane,5,6,A_FIXED,small_plane:6,1,2053.5,1895.0,0,1.0647543893497657,0.20053130042879275,-1.0457002951075083,0.9506982704543089,1,
small_plane,6,7,A_FIXED,small_plane:7,1,2054.5,1972.5,0,0.7295980154941903,0.2867186726825821,0.6708991481200428,0.9615378125304384,1,
small_plane,7,8,A_FIXED,small_plane:8,1,2055.5,2051.0,0,1.4558635464983702,-0.20249222538313916,-1.4417127191927648,0.9251115873947838,1,
small_tower,0,1,A_FIXED,small_tower:1,1,2642.5,821.0,0,0.39432059275435577,0.33033231082481507,0.21533530666215484,0.9745262910823015,1,
small_tower,1,2,A_FIXED,small_tower:2,1,2647.0,883.0,0,0.24167530042829918,0.24167477585206143,0.0005035414228586887,0.991072402464381,1,
small_tower,2,3,A_FIXED,small_tower:3,1,2652.0,946.0,0,0.9486209281936159,-0.51114842512834,0.799130122630686,0.9558509865367645,1,
small_tower,3,4,A_FIXED,small_tower:4,1,2657.5,1009.0,0,0.784960874895557,0.13280542659867933,-0.7736448111263599,0.9699046057045934,1,
small_tower,4,5,A_FIXED,small_tower:5,1,2662.5,1074.0,0,0.3659365738528354,-0.32944148604110524,0.15930437331780922,0.9660613277761239,1,
small_tower,5,6,A_FIXED,small_tower:6,1,2668.0,1139.5,0,0.3529320449754371,-0.03289113486698625,0.3513960751313334,0.9660613277761239,1,
small_tower,6,7,A_FIXED,small_tower:7,1,2673.5,1206.0,0,0.666896918560756,-0.1788766339632275,-0.6424598429534853,0.9614859143666603,1,
small_tower,7,8,A_FIXED,small_tower:8,1,2679.0,1273.5,0,0.9988383116725456,-0.020551339072881092,0.9986268649136036,0.9500292332843944,1,
small_tower,8,9,A_FIXED,small_tower:9,1,2684.5,1341.5,0,1.9591500687121868,-0.676852079440323,-1.8385157748282381,0.9181600619225764,1,
small_tower,9,10,A_FIXED,small_tower:10,1,2690.5,1411.5,0,0.8996906627411504,-0.26056678001805267,-0.8611319537531017,0.9547204795041707,1,
small_tower,10,11,A_FIXED,small_tower:11,1,2696.0,1481.5,0,0.4481151137331094,-0.3947356997928182,0.21211054303148558,0.9698715487407771,1,
small_tower,11,12,A_FIXED,small_tower:12,1,2702.0,1553.0,0,2.8330090299790016,0.03258904686435926,-2.832821582445149,0.8921989488058114,1,
small_tower,12,13,A_FIXED,small_tower:13,1,2707.5,1626.0,0,0.2672407068237095,-0.2231631102386018,0.1470232009319261,0.98746363515096,1,
small_tower,13,14,A_FIXED,small_tower:14,1,2713.5,1699.0,0,0.6795180468447095,-0.6025211687797309,-0.314186277803401,0.9694953604306032,1,
small_tower,14,15,A_FIXED,small_tower:15,1,2720.0,1774.0,0,0.34572474311871115,-0.34076283196418444,0.05836343338296501,0.9867287874776853,1,
small_tower,15,16,A_FIXED,small_tower:16,1,2726.0,1850.0,0,0.816939181489015,-0.1938205491373992,-0.7936140251936195,0.9571729697430634,1,
small_tower,16,17,A_FIXED,small_tower:17,1,2732.5,1927.5,0,0.4780464310612503,0.35688770696106076,-0.3180558989713518,0.977461095838171,1,
small_tower,17,18,A_FIXED,small_tower:18,1,2738.5,2005.5,0,3.8536158545741053,-0.03420556187029433,-3.8534640434500034,0.8601448555981829,1,
small_tower,18,19,A_FIXED,small_tower:19,1,2745.0,2085.5,1,17.17646648235176,-0.11858480403361682,17.17605712797922,0.9066319133862581,1,
spacecraft,0,1,A_FIXED,spacecraft:1,1,1545.5,651.0,0,1.3733763878792882,0.6079282332425464,-1.2314974486416759,0.9233677918233322,1,
spacecraft,1,2,A_FIXED,spacecraft:2,1,1542.5,710.5,0,0.7031038247459435,0.14045222161803395,0.6889326250185377,0.9494343125231588,1,
spacecraft,2,3,A_FIXED,spacecraft:3,1,1540.0,770.5,0,0.7572960763088368,0.521510122286827,0.5491125017199465,0.9541094270803087,1,
spacecraft,3,4,A_FIXED,spacecraft:4,1,1537.0,831.5,0,0.6090675469384496,-0.5784004652330168,0.1908302348996358,0.9653850461201197,1,
spacecraft,4,5,A_FIXED,spacecraft:5,1,1535.0,893.5,0,0.526071654282005,0.3833489679723243,0.36027066796168583,0.9677046336068751,1,
spacecraft,5,6,A_FIXED,spacecraft:6,1,1532.0,956.5,0,1.207313271450993,-0.16549716192844244,1.1959163954120413,0.930718058840816,1,
spacecraft,6,7,A_FIXED,spacecraft:7,1,1529.5,1019.5,0,0.6563499492220378,0.612152884375746,0.23677859277017888,0.9627094280496066,1,
spacecraft,7,8,A_FIXED,spacecraft:8,1,1526.5,1084.5,0,1.0827742972462462,-0.12821169783546793,1.0751567045390402,0.9357635828553316,1,
spacecraft,8,9,A_FIXED,spacecraft:9,1,1524.0,1149.5,0,0.9151075882387142,0.2198152809230578,-0.8883147754736456,0.9549690349449941,1,
spacecraft,9,10,A_FIXED,spacecraft:10,1,1521.0,1216.5,0,0.4421420203492777,0.1652364485162252,0.4101054525854124,0.9761021230656843,1,
spacecraft,10,11,A_FIXED,spacecraft:11,1,1518.0,1283.5,0,0.4092810007584404,0.3403417962772437,0.2273288351454994,0.9651038447061131,1,
spacecraft,11,12,A_FIXED,spacecraft:12,1,1515.0,1352.0,0,1.864738651031579,-0.2457603455688968,-1.8484729073472863,0.9083036834549916,1,
spacecraft,12,13,A_FIXED,spacecraft:13,1,1512.5,1421.5,0,0.8803531400118839,0.8703937343254893,-0.1320469551928909,0.9573822730056859,1,
spacecraft,13,14,A_FIXED,spacecraft:14,1,1509.0,1491.5,0,0.5693985687305289,0.4202745884883825,-0.38416663096018056,0.9667522329121657,1,
spacecraft,14,15,A_FIXED,spacecraft:15,1,1506.0,1563.5,0,0.7794788488009002,-0.0048526897658121015,0.7794637433069056,0.9687934923312325,1,
spacecraft,15,16,A_FIXED,spacecraft:16,1,1503.0,1636.0,0,1.0196206199172053,0.9987294656286849,0.20534279399430488,0.9393809725970312,1,
spacecraft,16,17,A_FIXED,spacecraft:17,1,1499.5,1709.5,0,0.5029144230631242,0.4829874422159719,-0.14016435918802017,0.9602586235595464,1,
spacecraft,17,18,A_FIXED,spacecraft:18,1,1496.5,1784.0,0,1.1759972893373325,0.22762481768745602,-1.1537575858478704,0.9458916076081247,1,
spacecraft,18,19,A_FIXED,spacecraft:19,1,1493.5,1860.0,0,3.06924509119755,0.8382989707085926,-2.952544710169377,0.859328522033685,1,
spacecraft,19,20,A_FIXED,spacecraft:20,1,1490.0,1937.0,0,3.4871342026067955,-0.6535847190971253,3.425336766210421,0.8490328573641467,1,
spacecraft,20,21,A_FIXED,spacecraft:21,1,1486.5,2015.5,0,1.882565978610516,0.08827387933501996,1.8804952502064225,0.9087461336763084,1,
spacecraft,21,22,A_FIXED,spacecraft:22,1,1483.0,2095.0,1,20.225114165234597,-0.2178742983257962,20.223940609755118,0.804608309050103,1,
ta-ta,0,1,A_FIXED,ta-ta:1,1,1112.5,302.5,0,3.856516889553133,-0.6672039551169746,-3.7983629897213405,0.6416028788901005,1,
ta-ta,1,2,A_FIXED,ta-ta:2,1,1107.5,357.5,0,0.4965477835453528,0.1717556220564802,0.46589667055667405,0.9173989455184535,1,
ta-ta,2,3,A_FIXED,ta-ta:3,1,1102.0,413.0,0,0.8422957411580082,-0.7764901752225342,0.32638186738205377,0.9007603658052578,1,
ta-ta,3,4,A_FIXED,ta-ta:4,1,1097.0,469.5,0,0.6265976804597804,0.6265973661472799,0.0006276104434164154,0.9590194272233655,1,
ta-ta,4,5,A_FIXED,ta-ta:5,1,1091.0,526.5,0,0.4780127512323234,-0.46993302197870435,-0.08751654240575135,0.9183673469387755,1,
ta-ta,5,6,A_FIXED,ta-ta:6,1,1085.5,585.0,0,0.5978631480539967,0.19667514507455053,0.5645876646818806,0.929256120996855,1,
ta-ta,6,7,A_FIXED,ta-ta:7,1,1079.5,643.5,0,1.0091306786604683,-0.7588211943705119,0.6652331332606991,0.8875822924957011,1,
ta-ta,7,8,A_FIXED,ta-ta:8,1,1074.5,703.0,0,0.3072115648666554,0.16728743455405493,0.25767006001501613,0.9345846969801954,1,
ta-ta,8,9,A_FIXED,ta-ta:9,1,1068.5,763.5,0,0.3010928106029566,-0.10635031153310592,0.28168509338195236,0.9381646683212665,1,
ta-ta,9,10,A_FIXED,ta-ta:10,1,1062.5,825.0,0,1.3466569719293304,0.5338710336880013,1.2363117403934893,0.8442219020334296,1,
ta-ta,10,11,A_FIXED,ta-ta:11,1,1056.0,887.0,0,0.4662076580925744,-0.10808473618021708,0.45350553499270063,0.9446034950167852,1,
ta-ta,11,12,A_FIXED,ta-ta:12,1,1050.0,950.0,0,0.1866513362706307,0.16741030163757387,-0.08253794422705596,0.9348843183243121,1,
ta-ta,12,13,A_FIXED,ta-ta:13,1,1044.0,1013.5,0,0.8191086168095042,-0.4917895839391804,-0.6550434575358395,0.898779452987383,1,
ta-ta,13,14,A_FIXED,ta-ta:14,1,1038.0,1078.5,0,0.4015540087945346,0.34330404349429955,0.2082977573077187,0.9465687892621176,1,
ta-ta,14,15,A_FIXED,ta-ta:15,1,1031.5,1144.5,0,0.8119644875894,-0.03216578600881803,0.811327117331075,0.8815755268647427,1,
ta-ta,15,16,A_FIXED,ta-ta:16,1,1025.0,1211.0,0,0.2007308054248097,0.0006263099971874908,-0.2007298283322143,0.946881784683916,1,
ta-ta,16,17,A_FIXED,ta-ta:17,1,1018.5,1279.0,0,0.7777178796218397,0.26504534092077847,0.731160767232268,0.8868977130064168,1,
ta-ta,17,18,A_FIXED,ta-ta:18,1,1012.0,1347.0,0,0.468267218746846,0.39320631710029375,-0.2542891667872027,0.946899933979013,1,
ta-ta,18,19,A_FIXED,ta-ta:19,1,1005.0,1417.0,0,0.3579216943695687,0.35033328211079606,-0.07331119113655404,0.9189629616014643,1,
ta-ta,19,20,A_FIXED,ta-ta:20,1,998.0,1487.5,0,2.9438589737702765,-0.021744572013290053,-2.943778665429136,0.655765610814677,1,
ta-ta,20,21,A_FIXED,ta-ta:21,1,991.5,1559.5,0,1.9371952896600984,1.168453199082819,-1.5451351759099907,0.7652959629278823,1,
ta-ta,21,22,A_FIXED,ta-ta:22,1,984.5,1632.5,0,2.308934488620235,0.9513403522620365,-2.103836972509498,0.7118457210324493,1,
ta-ta,22,23,A_FIXED,ta-ta:23,1,977.5,1706.0,0,1.3193184487210192,1.3192288222782054,0.01537802347820616,0.9263758670417889,1,
ta-ta,23,24,A_FIXED,ta-ta:24,1,970.0,1781.0,0,1.6657656468420894,-1.4440544913012445,-0.8303504178068124,0.8230805030069789,1,
tank,0,1,A_FIXED,tank:1,1,911.0,6.5,1,14.369553996486571,-0.9715566722819631,14.336671848462167,0.2940625297740261,0,
tank,1,2,A_FIXED,tank:2,1,905.0,42.5,0,1.6231959655316794,-0.4812950503982165,-1.5502000570831171,0.9118189322145841,1,
tank,2,3,A_FIXED,tank:3,1,898.5,95.0,0,0.879185361779843,0.03978539018794436,-0.8782847050333658,0.9592656586124213,1,
tank,3,4,A_FIXED,tank:4,1,891.5,148.0,0,3.0188935750770627,-0.8368243905441659,-2.9005936214906,0.847782357028725,1,
tank,4,5,A_FIXED,tank:5,1,885.0,202.0,0,0.6213230153040443,-0.5980171600073163,0.1685756971905903,0.9680347386941308,1,
tank,5,6,A_FIXED,tank:6,1,878.0,256.0,0,1.7830474054328727,-0.5664061668240947,-1.690692788239346,0.9059510341065796,1,
tank,6,7,A_FIXED,tank:7,1,871.0,311.5,0,1.2290479689511318,-0.03535058039733485,-1.2285394769597247,0.9454926624307891,1,
tank,7,8,A_FIXED,tank:8,1,864.0,367.5,0,0.8952561132670513,-0.7035110426663778,-0.5536747431376057,0.9480896338903272,1,
tank,8,9,A_FIXED,tank:9,1,857.0,424.0,0,1.2795125857514242,-0.1733311288544428,1.267717940579189,0.9275543171750071,1,
tank,9,10,A_FIXED,tank:10,1,849.5,481.0,0,1.3754250518913858,-1.074101641996549,0.8591273107233519,0.9230930125403001,1,
tank,10,11,A_FIXED,tank:11,1,842.5,539.5,0,0.5856708516791316,-0.2961624311161586,-0.505270383954894,0.9593573376676173,1,
tank,11,12,A_FIXED,tank:12,1,835.0,598.5,0,1.045461013692397,-0.5665423520368904,-0.8786458299560991,0.9420990105204361,1,
tank,12,13,A_FIXED,tank:13,1,828.0,658.5,0,0.10778195503279869,-0.05956415032039786,-0.08982795682470623,0.9938186849343668,1,
tank,13,14,A_FIXED,tank:14,1,820.0,718.5,0,0.8478108580276157,-0.8149145327032556,-0.2338750849888811,0.9481882754826779,1,
tank,14,15,A_FIXED,tank:15,1,812.5,780.0,0,1.1616609501113009,-0.33221529692264085,-1.1131438179786528,0.9430380174990829,1,
tank,15,16,A_FIXED,tank:16,1,804.5,842.5,0,0.6505629998489588,-0.6236650677706166,-0.18513265518311073,0.9685800034765841,1,
tank,16,17,A_FIXED,tank:17,1,796.5,905.5,0,1.3313297476081138,-1.0694835799255316,-0.7928705878867959,0.9293627913608076,1,
tank,17,18,A_FIXED,tank:18,1,789.0,969.5,0,0.5419152344814568,-0.21933586446175468,-0.49554404438345045,0.9615094339622642,1,
tank,18,19,A_FIXED,tank:19,1,780.5,1035.0,0,1.111772141408607,-0.9805455980812212,0.5239920080457523,0.9440373573247144,1,
tank,19,20,A_FIXED,tank:20,1,772.5,1101.0,0,10.018664959317116,1.2904253579723672,-9.935212627948658,0.641747781622245,1,
tank,20,21,A_FIXED,tank:21,1,763.5,1168.0,0,3.694363719072575,0.8158320011931437,-3.60315714820058,0.8422238204813578,1,
tank,21,22,A_FIXED,tank:22,1,755.5,1235.5,0,3.2075700048105213,1.20242350400963,-2.9736649193823723,0.852757823568232,1,
tank,22,23,A_FIXED,tank:23,1,747.0,1304.5,0,1.477753401327397,1.3954387297814037,-0.48631868827010294,0.9321231550078181,1,
tank,23,24,A_FIXED,tank:24,1,738.0,1374.5,0,0.6905948650641347,0.33841356310006176,-0.6019946245298797,0.9648626008608687,1,
