dataset,frame_index,class_name,track_primary_count,observation_top_count
hosted,173,medium_launcher,0,0
hosted,173,medium_plane,0,0
hosted,173,mine_roller,0,0
hosted,173,small_launcher,0,0
hosted,173,small_plane,0,0
hosted,173,small_tower,0,0
hosted,173,ta-ta,0,0
hosted,173,tank,0,0
hosted,173,condor,0,0
hosted,173,jammer,1,1
hosted,173,spacecraft,0,0
hosted,174,hangar,0,0
hosted,174,helicopter,0,0
hosted,174,jet_plane,0,0
hosted,174,large_launcher,0,0
hosted,174,large_tower,0,0
hosted,174,medium_launcher,0,0
hosted,174,medium_plane,0,0
hosted,174,mine_roller,0,0
hosted,174,small_launcher,0,0
hosted,174,small_plane,0,0
hosted,174,small_tower,0,0
hosted,174,ta-ta,0,0
hosted,174,tank,0,0
hosted,174,condor,0,0
hosted,174,jammer,1,0
hosted,174,spacecraft,0,0
hosted,175,hangar,0,0
hosted,175,helicopter,0,0
hosted,175,jet_plane,0,0
hosted,175,large_launcher,0,0
hosted,175,large_tower,0,0
hosted,175,medium_launcher,0,0
hosted,175,medium_plane,0,0
hosted,175,mine_roller,0,0
hosted,175,small_launcher,0,0
hosted,175,small_plane,0,0
hosted,175,small_tower,0,0
hosted,175,ta-ta,0,0
hosted,175,tank,0,0
hosted,175,condor,0,0
hosted,175,jammer,1,0
hosted,175,spacecraft,0,0
hosted,176,hangar,0,0
hosted,176,helicopter,0,0
hosted,176,jet_plane,0,0
hosted,176,large_launcher,0,0
hosted,176,large_tower,0,0
hosted,176,medium_launcher,0,0
hosted,176,medium_plane,0,0
hosted,176,mine_roller,0,0
hosted,176,small_launcher,0,0
hosted,176,small_plane,0,0
hosted,176,small_tower,0,0
hosted,176,ta-ta,0,0
hosted,176,tank,0,0
hosted,176,condor,0,0
hosted,176,jammer,0,0
hosted,176,spacecraft,0,0
hosted,177,hangar,0,0
hosted,177,helicopter,0,0
hosted,177,jet_plane,0,0
hosted,177,large_launcher,0,0
hosted,177,large_tower,0,0
hosted,177,medium_launcher,0,0
hosted,177,medium_plane,0,0
hosted,177,mine_roller,0,0
hosted,177,small_launcher,0,0
hosted,177,small_plane,0,0
hosted,177,small_tower,0,0
hosted,177,ta-ta,0,0
hosted,177,tank,0,0
hosted,177,condor,0,0
hosted,177,jammer,0,0
hosted,177,spacecraft,0,0
hosted,178,hangar,0,0
hosted,178,helicopter,0,0
hosted,178,jet_plane,0,0
hosted,178,large_launcher,0,0
hosted,178,large_tower,0,0
hosted,178,medium_launcher,0,0
hosted,178,medium_plane,0,0
hosted,178,mine_roller,0,0
hosted,178,small_launcher,0,0
hosted,178,small_plane,0,0
hosted,178,small_tower,0,0
hosted,178,ta-ta,0,0
hosted,178,tank,0,0
hosted,178,condor,0,0
hosted,178,jammer,0,0
hosted,178,spacecraft,0,0
hosted,179,hangar,0,0
hosted,179,helicopter,0,0
hosted,179,jet_plane,0,0
hosted,179,large_launcher,0,0
hosted,179,large_tower,0,0
hosted,179,medium_launcher,0,0
hosted,179,medium_plane,0,0
hosted,179,mine_roller,0,0
hosted,179,small_launcher,0,0
hosted,179,small_plane,0,0
hosted,179,small_tower,0,0
hosted,179,ta-ta,0,0
hosted,179,tank,0,0
hosted,179,condor,0,0
hosted,179,jammer,1,1
hosted,179,spacecraft,0,0
hosted,180,hangar,0,0
hosted,180,helicopter,0,0
hosted,180,jet_plane,0,0
hosted,180,large_launcher,0,0
hosted,180,large_tower,0,0
hosted,180,medium_launcher,0,0
hosted,180,medium_plane,0,0
hosted,180,mine_roller,0,0
hosted,180,small_launcher,0,0
hosted,180,small_plane,0,0
hosted,180,small_tower,0,0
hosted,180,ta-ta,0,0
hosted,180,tank,0,0
hosted,180,condor,0,0
hosted,180,jammer,1,0
hosted,180,spacecraft,0,0
hosted,181,hangar,0,0
hosted,181,helicopter,0,0
hosted,181,jet_plane,0,0
hosted,181,large_launcher,0,0
hosted,181,large_tower,0,0
hosted,181,medium_launcher,0,0
hosted,181,medium_plane,0,0
hosted,181,mine_roller,0,0
hosted,181,small_launcher,0,0
hosted,181,small_plane,0,0
hosted,181,small_tower,0,0
hosted,181,ta-ta,0,0
hosted,181,tank,0,0
hosted,181,condor,0,0
hosted,181,jammer,1,0
hosted,181,spacecraft,0,0
hosted,182,hangar,0,0
hosted,182,helicopter,0,0
hosted,182,jet_plane,0,0
hosted,182,large_launcher,0,0
hosted,182,large_tower,0,0
hosted,182,medium_launcher,0,0
hosted,182,medium_plane,0,0
hosted,182,mine_roller,0,0
hosted,182,small_launcher,0,0
hosted,182,small_plane,0,0
hosted,182,small_tower,0,0
hosted,182,ta-ta,0,0
hosted,182,tank,0,0
hosted,182,condor,0,0
hosted,182,jammer,0,0
hosted,182,spacecraft,0,0
hosted,183,hangar,0,0
hosted,183,helicopter,0,0
hosted,183,jet_plane,0,0
hosted,183,large_launcher,0,0
hosted,183,large_tower,0,0
hosted,183,medium_launcher,0,0
hosted,183,medium_plane,0,0
hosted,183,mine_roller,0,0
hosted,183,small_launcher,0,0
hosted,183,small_plane,0,0
hosted,183,small_tower,0,0
hosted,183,ta-ta,0,0
hosted,183,tank,0,0
hosted,183,condor,0,0
hosted,183,jammer,0,0
hosted,183,spacecraft,0,0
hosted,184,hangar,0,0
hosted,184,helicopter,0,0
hosted,184,jet_plane,0,0
hosted,184,large_launcher,0,0
hosted,184,large_tower,0,0
hosted,184,medium_launcher,0,0
hosted,184,medium_plane,0,0
hosted,184,mine_roller,0,0
hosted,184,small_launcher,0,0
hosted,184,small_plane,0,0
hosted,184,small_tower,0,0
hosted,184,ta-ta,0,0
hosted,184,tank,0,0
hosted,184,condor,0,0
hosted,184,jammer,0,0
hosted,184,spacecraft,0,0
hosted,185,hangar,0,0
hosted,185,helicopter,0,0
hosted,185,jet_plane,0,0
hosted,185,large_launcher,0,0
hosted,185,large_tower,0,0
hosted,185,medium_launcher,0,0
hosted,185,medium_plane,0,0
hosted,185,mine_roller,0,0
hosted,185,small_launcher,0,0
hosted,185,small_plane,0,0
hosted,185,small_tower,0,0
hosted,185,ta-ta,0,0
hosted,185,tank,0,0
hosted,185,condor,0,0
hosted,185,jammer,0,0
hosted,185,spacecraft,0,0
hosted,186,hangar,0,0
hosted,186,helicopter,0,0
hosted,186,jet_plane,0,0
hosted,186,large_launcher,0,0
hosted,186,large_tower,0,0
hosted,186,medium_launcher,0,0
hosted,186,medium_plane,0,0
hosted,186,mine_roller,0,0
hosted,186,small_launcher,0,0
hosted,186,small_plane,0,0
hosted,186,small_tower,0,0
hosted,186,ta-ta,1,1
hosted,186,tank,0,0
hosted,186,condor,0,0
hosted,186,jammer,0,0
hosted,186,spacecraft,0,0
hosted,187,hangar,0,0
hosted,187,helicopter,0,0
hosted,187,jet_plane,0,0
hosted,187,large_launcher,0,0
hosted,187,large_tower,0,0
hosted,187,medium_launcher,0,0
hosted,187,medium_plane,0,0
hosted,187,mine_roller,0,0
hosted,187,small_launcher,0,0
hosted,187,small_plane,0,0
hosted,187,small_tower,0,0
hosted,187,ta-ta,1,1
hosted,187,tank,0,0
hosted,187,condor,0,0
hosted,187,jammer,0,0
hosted,187,spacecraft,0,0
hosted,188,hangar,0,0
hosted,188,helicopter,0,0
hosted,188,jet_plane,0,0
hosted,188,large_launcher,0,0
hosted,188,large_tower,0,0
hosted,188,medium_launcher,0,0
hosted,188,medium_plane,0,0
hosted,188,mine_roller,0,0
hosted,188,small_launcher,0,0
hosted,188,small_plane,0,0
hosted,188,small_tower,0,0
hosted,188,ta-ta,1,0
hosted,188,tank,0,0
hosted,188,condor,0,0
hosted,188,jammer,0,0
hosted,188,spacecraft,0,0
hosted,189,hangar,0,0
hosted,189,helicopter,0,0
hosted,189,jet_plane,0,0
hosted,189,large_launcher,0,0
hosted,189,large_tower,0,0
hosted,189,medium_launcher,0,0
hosted,189,medium_plane,0,0
hosted,189,mine_roller,0,0
hosted,189,small_launcher,0,0
hosted,189,small_plane,0,0
hosted,189,small_tower,0,0
hosted,189,ta-ta,1,0
hosted,189,tank,0,0
hosted,189,condor,0,0
hosted,189,jammer,0,0
hosted,189,spacecraft,0,0
hosted,190,hangar,0,0
hosted,190,helicopter,0,0
hosted,190,jet_plane,0,0
hosted,190,large_launcher,0,0
hosted,190,large_tower,0,0
hosted,190,medium_launcher,0,0
hosted,190,medium_plane,0,0
hosted,190,mine_roller,0,0
hosted,190,small_launcher,0,0
hosted,190,small_plane,0,0
hosted,190,small_tower,0,0
hosted,190,ta-ta,1,0
hosted,190,tank,0,0
hosted,190,condor,0,0
hosted,190,jammer,0,1
hosted,190,spacecraft,0,0
hosted,191,hangar,0,0
hosted,191,helicopter,0,0
hosted,191,jet_plane,0,0
hosted,191,large_launcher,0,0
hosted,191,large_tower,0,0
hosted,191,medium_launcher,0,0
hosted,191,medium_plane,0,0
hosted,191,mine_roller,0,0
hosted,191,small_launcher,0,0
hosted,191,small_plane,0,0
hosted,191,small_tower,0,0
hosted,191,ta-ta,0,0
hosted,191,tank,0,0
hosted,191,condor,0,0
hosted,191,jammer,1,1
hosted,191,spacecraft,0,0
hosted,192,hangar,0,0
hosted,192,helicopter,0,0
hosted,192,jet_plane,0,0
hosted,192,large_launcher,0,0
hosted,192,large_tower,0,0
hosted,192,medium_launcher,0,0
hosted,192,medium_plane,0,0
hosted,192,mine_roller,0,0
hosted,192,small_launcher,0,0
hosted,192,small_plane,0,0
hosted,192,small_tower,0,0
hosted,192,ta-ta,0,0
hosted,192,tank,0,0
hosted,192,condor,0,0
hosted,192,jammer,1,1
hosted,192,spacecraft,0,0
hosted,193,hangar,0,0
hosted,193,helicopter,0,0
hosted,193,jet_plane,0,0
hosted,193,large_launcher,0,0
hosted,193,large_tower,0,0
hosted,193,medium_launcher,0,0
hosted,193,medium_plane,0,0
hosted,193,mine_roller,0,0
hosted,193,small_launcher,0,0
hosted,193,small_plane,0,0
hosted,193,small_tower,0,0
hosted,193,ta-ta,0,1
hosted,193,tank,0,0
hosted,193,condor,0,0
hosted,193,jammer,1,0
hosted,193,spacecraft,0,0
hosted,194,hangar,0,0
hosted,194,helicopter,0,0
hosted,194,jet_plane,0,0
hosted,194,large_launcher,0,0
hosted,194,large_tower,0,0
hosted,194,medium_launcher,0,0
hosted,194,medium_plane,0,0
hosted,194,mine_roller,0,0
hosted,194,small_launcher,0,0
hosted,194,small_plane,0,0
hosted,194,small_tower,0,0
hosted,194,ta-ta,1,1
hosted,194,tank,0,0
hosted,194,condor,0,0
hosted,194,jammer,0,0
hosted,194,spacecraft,0,0
hosted,195,hangar,0,0
hosted,195,helicopter,0,0
hosted,195,jet_plane,0,0
hosted,195,large_launcher,0,0
hosted,195,large_tower,0,0
hosted,195,medium_launcher,0,0
hosted,195,medium_plane,0,0
hosted,195,mine_roller,0,0
hosted,195,small_launcher,0,0
hosted,195,small_plane,0,0
hosted,195,small_tower,0,0
hosted,195,ta-ta,1,1
hosted,195,tank,0,0
hosted,195,condor,0,0
hosted,195,jammer,0,0
hosted,195,spacecraft,0,0
hosted,196,hangar,0,0
hosted,196,helicopter,0,0
hosted,196,jet_plane,0,0
hosted,196,large_launcher,0,0
hosted,196,large_tower,0,0
hosted,196,medium_launcher,0,0
hosted,196,medium_plane,0,0
hosted,196,mine_roller,0,0
hosted,196,small_launcher,0,0
hosted,196,small_plane,0,0
hosted,196,small_tower,0,0
hosted,196,ta-ta,1,1
hosted,196,tank,0,0
hosted,196,condor,0,0
hosted,196,jammer,0,0
hosted,196,spacecraft,0,0
hosted,197,hangar,0,0
hosted,197,helicopter,0,0
hosted,197,jet_plane,0,0
hosted,197,large_launcher,0,0
hosted,197,large_tower,0,0
hosted,197,medium_launcher,0,0
hosted,197,medium_plane,0,0
hosted,197,mine_roller,0,0
hosted,197,small_launcher,0,0
hosted,197,small_plane,0,0
hosted,197,small_tower,0,0
hosted,197,ta-ta,1,1
hosted,197,tank,0,0
hosted,197,condor,0,0
hosted,197,jammer,0,0
hosted,197,spacecraft,0,0
hosted,198,hangar,0,0
hosted,198,helicopter,0,0
hosted,198,jet_plane,0,0
hosted,198,large_launcher,0,0
hosted,198,large_tower,0,0
hosted,198,medium_launcher,0,0
hosted,198,medium_plane,0,0
hosted,198,mine_roller,0,0
hosted,198,small_launcher,0,0
hosted,198,small_plane,0,0
hosted,198,small_tower,0,0
hosted,198,ta-ta,1,0
hosted,198,tank,0,0
hosted,198,condor,0,0
hosted,198,jammer,0,1
hosted,198,spacecraft,0,0
hosted,199,hangar,0,0
hosted,199,helicopter,0,0
hosted,199,jet_plane,0,0
hosted,199,large_launcher,0,0
hosted,199,large_tower,0,0
hosted,199,medium_launcher,0,0
hosted,199,medium_plane,0,0
hosted,199,mine_roller,0,0
hosted,199,small_launcher,0,0
hosted,199,small_plane,0,0
hosted,199,small_tower,0,0
hosted,199,ta-ta,1,1
hosted,199,tank,0,0
hosted,199,condor,0,0
hosted,199,jammer,0,0
hosted,199,spacecraft,0,0
hosted,200,hangar,0,0
hosted,200,helicopter,0,0
hosted,200,jet_plane,0,0
hosted,200,large_launcher,0,0
hosted,200,large_tower,0,0
hosted,200,medium_launcher,0,0
hosted,200,medium_plane,0,0
hosted,200,mine_roller,0,0
hosted,200,small_launcher,0,0
hosted,200,small_plane,0,0
hosted,200,small_tower,0,0
hosted,200,ta-ta,1,0
hosted,200,tank,0,0
hosted,200,condor,0,0
hosted,200,jammer,0,1
hosted,200,spacecraft,0,0
hosted,201,hangar,0,0
hosted,201,helicopter,0,0
hosted,201,jet_plane,0,0
hosted,201,large_launcher,0,0
hosted,201,large_tower,0,0
hosted,201,medium_launcher,0,0
hosted,201,medium_plane,0,0
hosted,201,mine_roller,0,0
hosted,201,small_launcher,0,0
hosted,201,small_plane,0,0
hosted,201,small_tower,0,0
hosted,201,ta-ta,1,1
hosted,201,tank,0,0
hosted,201,condor,0,0
hosted,201,jammer,0,0
hosted,201,spacecraft,0,0
hosted,202,hangar,0,0
hosted,202,helicopter,0,0
hosted,202,jet_plane,0,0
hosted,202,large_launcher,0,0
hosted,202,large_tower,0,0
hosted,202,medium_launcher,0,0
hosted,202,medium_plane,0,0
hosted,202,mine_roller,0,0
hosted,202,small_launcher,0,0
hosted,202,small_plane,0,0
hosted,202,small_tower,0,0
hosted,202,ta-ta,1,0
hosted,202,tank,0,0
hosted,202,condor,0,0
hosted,202,jammer,0,0
hosted,202,spacecraft,0,0
hosted,203,hangar,0,0
hosted,203,helicopter,0,0
hosted,203,jet_plane,0,0
hosted,203,large_launcher,0,0
hosted,203,large_tower,0,0
hosted,203,medium_launcher,0,0
hosted,203,medium_plane,0,0
hosted,203,mine_roller,0,0
hosted,203,small_launcher,0,0
hosted,203,small_plane,0,0
hosted,203,small_tower,0,0
hosted,203,ta-ta,1,1
hosted,203,tank,0,0
hosted,203,condor,0,0
hosted,203,jammer,0,0
hosted,203,spacecraft,0,0
hosted,204,hangar,0,0
hosted,204,helicopter,0,0
hosted,204,jet_plane,0,0
hosted,204,large_launcher,0,0
hosted,204,large_tower,0,0
hosted,204,medium_launcher,0,0
hosted,204,medium_plane,0,0
hosted,204,mine_roller,0,0
hosted,204,small_launcher,0,0
hosted,204,small_plane,0,0
hosted,204,small_tower,0,0
hosted,204,ta-ta,1,0
hosted,204,tank,0,0
hosted,204,condor,0,0
hosted,204,jammer,0,1
hosted,204,spacecraft,0,0
hosted,205,hangar,0,0
hosted,205,helicopter,0,0
hosted,205,jet_plane,0,0
hosted,205,large_launcher,0,0
hosted,205,large_tower,0,0
hosted,205,medium_launcher,0,0
hosted,205,medium_plane,0,0
hosted,205,mine_roller,0,0
hosted,205,small_launcher,0,0
hosted,205,small_plane,0,0
hosted,205,small_tower,0,0
hosted,205,ta-ta,1,1
hosted,205,tank,0,0
hosted,205,condor,0,0
hosted,205,jammer,0,0
hosted,205,spacecraft,0,0
hosted,206,hangar,0,0
hosted,206,helicopter,0,0
hosted,206,jet_plane,0,0
hosted,206,large_launcher,0,0
hosted,206,large_tower,0,0
hosted,206,medium_launcher,0,0
hosted,206,medium_plane,0,0
hosted,206,mine_roller,0,0
hosted,206,small_launcher,0,0
hosted,206,small_plane,0,0
hosted,206,small_tower,0,0
hosted,206,ta-ta,1,0
hosted,206,tank,0,0
hosted,206,condor,0,0
hosted,206,jammer,0,1
hosted,206,spacecraft,0,0
hosted,207,hangar,0,0
hosted,207,helicopter,0,0
hosted,207,jet_plane,0,0
hosted,207,large_launcher,0,0
hosted,207,large_tower,0,0
hosted,207,medium_launcher,0,0
hosted,207,medium_plane,0,0
hosted,207,mine_roller,0,0
hosted,207,small_launcher,0,0
hosted,207,small_plane,0,0
hosted,207,small_tower,0,0
hosted,207,ta-ta,1,0
hosted,207,tank,0,0
hosted,207,condor,0,0
hosted,207,jammer,0,1
hosted,207,spacecraft,0,0
hosted,208,hangar,0,0
hosted,208,helicopter,0,0
hosted,208,jet_plane,0,0
hosted,208,large_launcher,0,0
hosted,208,large_tower,0,0
hosted,208,medium_launcher,0,0
hosted,208,medium_plane,0,0
hosted,208,mine_roller,0,0
hosted,208,small_launcher,0,0
hosted,208,small_plane,0,0
hosted,208,small_tower,0,0
hosted,208,ta-ta,1,1
hosted,208,tank,0,0
hosted,208,condor,0,0
hosted,208,jammer,0,0
hosted,208,spacecraft,0,0
hosted,209,hangar,0,0
hosted,209,helicopter,0,0
hosted,209,jet_plane,0,0
hosted,209,large_launcher,0,0
hosted,209,large_tower,0,0
hosted,209,medium_launcher,0,0
hosted,209,medium_plane,0,0
hosted,209,mine_roller,0,0
hosted,209,small_launcher,0,0
hosted,209,small_plane,0,0
hosted,209,small_tower,0,0
hosted,209,ta-ta,1,0
hosted,209,tank,0,0
hosted,209,condor,0,0
hosted,209,jammer,1,2
hosted,209,spacecraft,0,0
hosted,210,hangar,0,0
hosted,210,helicopter,0,0
hosted,210,jet_plane,0,0
hosted,210,large_launcher,0,0
hosted,210,large_tower,0,0
hosted,210,medium_launcher,0,0
hosted,210,medium_plane,0,0
hosted,210,mine_roller,0,0
hosted,210,small_launcher,0,0
hosted,210,small_plane,0,0
hosted,210,small_tower,0,0
hosted,210,ta-ta,1,1
hosted,210,tank,0,0
hosted,210,condor,0,0
hosted,210,jammer,1,1
hosted,210,spacecraft,0,0
hosted,211,hangar,0,0
hosted,211,helicopter,0,0
hosted,211,jet_plane,0,0
hosted,211,large_launcher,0,0
hosted,211,large_tower,0,0
hosted,211,medium_launcher,0,0
hosted,211,medium_plane,0,0
hosted,211,mine_roller,0,0
hosted,211,small_launcher,0,0
hosted,211,small_plane,0,0
hosted,211,small_tower,0,0
hosted,211,ta-ta,1,0
hosted,211,tank,0,0
hosted,211,condor,0,0
hosted,211,jammer,1,1
hosted,211,spacecraft,0,0
hosted,212,hangar,0,0
hosted,212,helicopter,0,0
hosted,212,jet_plane,0,0
hosted,212,large_launcher,0,0
hosted,212,large_tower,0,0
hosted,212,medium_launcher,0,0
hosted,212,medium_plane,0,0
hosted,212,mine_roller,0,0
hosted,212,small_launcher,0,0
hosted,212,small_plane,0,0
hosted,212,small_tower,0,0
hosted,212,ta-ta,1,0
hosted,212,tank,0,0
hosted,212,condor,0,0
hosted,212,jammer,1,0
hosted,212,spacecraft,0,0
hosted,213,hangar,0,0
hosted,213,helicopter,0,0
hosted,213,jet_plane,0,0
hosted,213,large_launcher,0,0
hosted,213,large_tower,0,0
hosted,213,medium_launcher,0,0
hosted,213,medium_plane,0,0
hosted,213,mine_roller,0,0
hosted,213,small_launcher,0,0
hosted,213,small_plane,0,0
hosted,213,small_tower,0,0
hosted,213,ta-ta,1,0
hosted,213,tank,0,0
hosted,213,condor,0,0
hosted,213,jammer,1,1
hosted,213,spacecraft,0,0
hosted,214,hangar,0,0
hosted,214,helicopter,0,0
hosted,214,jet_plane,0,0
hosted,214,large_launcher,0,0
hosted,214,large_tower,0,0
hosted,214,medium_launcher,0,0
hosted,214,medium_plane,0,0
hosted,214,mine_roller,0,0
hosted,214,small_launcher,0,0
hosted,214,small_plane,0,0
hosted,214,small_tower,0,0
hosted,214,ta-ta,0,0
hosted,214,tank,0,0
hosted,214,condor,0,0
hosted,214,jammer,1,0
hosted,214,spacecraft,0,0
hosted,215,hangar,0,0
hosted,215,helicopter,0,0
hosted,215,jet_plane,0,0
hosted,215,large_launcher,0,0
hosted,215,large_tower,0,0
hosted,215,medium_launcher,0,0
hosted,215,medium_plane,0,0
hosted,215,mine_roller,0,0
hosted,215,small_launcher,0,0
hosted,215,small_plane,0,0
hosted,215,small_tower,0,0
hosted,215,ta-ta,0,0
hosted,215,tank,0,0
hosted,215,condor,0,0
hosted,215,jammer,1,0
hosted,215,spacecraft,0,0
hosted,216,hangar,0,0
hosted,216,helicopter,0,0
hosted,216,jet_plane,0,0
hosted,216,large_launcher,0,0
hosted,216,large_tower,0,0
hosted,216,medium_launcher,0,0
hosted,216,medium_plane,0,0
hosted,216,mine_roller,0,0
hosted,216,small_launcher,0,0
hosted,216,small_plane,0,0
hosted,216,small_tower,0,0
hosted,216,ta-ta,0,0
hosted,216,tank,0,0
hosted,216,condor,0,0
hosted,216,jammer,0,0
hosted,216,spacecraft,0,0
hosted,217,hangar,0,0
hosted,217,helicopter,0,0
hosted,217,jet_plane,0,0
hosted,217,large_launcher,0,0
hosted,217,large_tower,0,0
hosted,217,medium_launcher,0,0
hosted,217,medium_plane,0,0
hosted,217,mine_roller,0,0
hosted,217,small_launcher,0,0
hosted,217,small_plane,0,0
hosted,217,small_tower,0,0
hosted,217,ta-ta,0,0
hosted,217,tank,0,0
hosted,217,condor,0,0
hosted,217,jammer,0,0
hosted,217,spacecraft,0,0
hosted,218,hangar,0,0
hosted,218,helicopter,0,0
hosted,218,jet_plane,0,0
hosted,218,large_launcher,0,0
hosted,218,large_tower,0,0
hosted,218,medium_launcher,0,0
hosted,218,medium_plane,0,0
hosted,218,mine_roller,0,0
hosted,218,small_launcher,0,0
hosted,218,small_plane,0,0
hosted,218,small_tower,0,0
hosted,218,ta-ta,0,0
hosted,218,tank,0,0
hosted,218,condor,0,0
hosted,218,jammer,0,0
hosted,218,spacecraft,0,0
hosted,219,hangar,0,0
hosted,219,helicopter,0,0
hosted,219,jet_plane,0,0
hosted,219,large_launcher,0,0
hosted,219,large_tower,0,0
hosted,219,medium_launcher,0,0
hosted,219,medium_plane,0,0
hosted,219,mine_roller,0,0
hosted,219,small_launcher,0,0
hosted,219,small_plane,0,0
hosted,219,small_tower,0,0
hosted,219,ta-ta,0,0
hosted,219,tank,0,0
hosted,219,condor,0,0
hosted,219,jammer,0,0
hosted,219,spacecraft,0,0
hosted,220,hangar,0,0
hosted,220,helicopter,0,0
hosted,220,jet_plane,0,0
hosted,220,large_launcher,0,0
hosted,220,large_tower,0,0
hosted,220,medium_launcher,0,0
hosted,220,medium_plane,0,0
hosted,220,mine_roller,0,0
hosted,220,small_launcher,0,0
hosted,220,small_plane,0,0
hosted,220,small_tower,0,0
hosted,220,ta-ta,0,0
hosted,220,tank,0,0
hosted,220,condor,0,0
hosted,220,jammer,1,1
hosted,220,spacecraft,0,0
hosted,221,hangar,0,0
hosted,221,helicopter,0,0
hosted,221,jet_plane,0,0
hosted,221,large_launcher,0,0
hosted,221,large_tower,0,0
hosted,221,medium_launcher,0,0
hosted,221,medium_plane,0,0
hosted,221,mine_roller,0,0
hosted,221,small_launcher,0,0
hosted,221,small_plane,0,0
hosted,221,small_tower,0,0
hosted,221,ta-ta,0,0
hosted,221,tank,0,0
hosted,221,condor,0,0
hosted,221,jammer,1,0
hosted,221,spacecraft,0,0
hosted,222,hangar,0,0
hosted,222,helicopter,0,0
hosted,222,jet_plane,0,0
hosted,222,large_launcher,0,0
hosted,222,large_tower,0,0
hosted,222,medium_launcher,0,0
hosted,222,medium_plane,0,0
hosted,222,mine_roller,0,0
hosted,222,small_launcher,0,0
hosted,222,small_plane,0,0
hosted,222,small_tower,0,0
hosted,222,ta-ta,0,0
hosted,222,tank,0,0
hosted,222,condor,0,0
hosted,222,jammer,1,1
hosted,222,spacecraft,0,0
hosted,223,hangar,0,0
hosted,223,helicopter,0,0
hosted,223,jet_plane,0,0
hosted,223,large_launcher,0,0
hosted,223,large_tower,0,0
hosted,223,medium_launcher,0,0
hosted,223,medium_plane,0,0
hosted,223,mine_roller,0,0
hosted,223,small_launcher,0,0
hosted,223,small_plane,0,0
hosted,223,small_tower,0,0
hosted,223,ta-ta,0,0
hosted,223,tank,0,0
hosted,223,condor,0,0
hosted,223,jammer,1,1
hosted,223,spacecraft,0,0
hosted,224,hangar,0,0
hosted,224,helicopter,0,0
hosted,224,jet_plane,0,0
hosted,224,large_launcher,0,0
hosted,224,large_tower,0,0
hosted,224,medium_launcher,0,0
hosted,224,medium_plane,0,0
hosted,224,mine_roller,0,0
hosted,224,small_launcher,0,0
hosted,224,small_plane,0,0
hosted,224,small_tower,0,0
hosted,224,ta-ta,0,0
hosted,224,tank,0,0
hosted,224,condor,0,0
hosted,224,jammer,1,1
hosted,224,spacecraft,0,0
hosted,225,hangar,0,0
hosted,225,helicopter,0,0
hosted,225,jet_plane,0,0
hosted,225,large_launcher,0,0
hosted,225,large_tower,0,0
hosted,225,medium_launcher,0,0
hosted,225,medium_plane,0,0
hosted,225,mine_roller,0,0
hosted,225,small_launcher,0,0
hosted,225,small_plane,0,0
hosted,225,small_tower,0,0
hosted,225,ta-ta,0,0
hosted,225,tank,0,0
hosted,225,condor,0,0
hosted,225,jammer,1,1
hosted,225,spacecraft,0,0
hosted,226,hangar,0,0
hosted,226,helicopter,0,0
hosted,226,jet_plane,0,0
hosted,226,large_launcher,0,0
hosted,226,large_tower,0,0
hosted,226,medium_launcher,0,0
hosted,226,medium_plane,0,0
hosted,226,mine_roller,0,0
hosted,226,small_launcher,0,0
hosted,226,small_plane,0,0
hosted,226,small_tower,0,0
hosted,226,ta-ta,0,0
hosted,226,tank,0,0
hosted,226,condor,0,0
hosted,226,jammer,1,1
hosted,226,spacecraft,0,0
hosted,227,hangar,0,0
hosted,227,helicopter,0,0
hosted,227,jet_plane,0,0
hosted,227,large_launcher,0,0
hosted,227,large_tower,0,0
hosted,227,medium_launcher,0,0
hosted,227,medium_plane,0,0
hosted,227,mine_roller,0,0
hosted,227,small_launcher,0,0
hosted,227,small_plane,0,0
hosted,227,small_tower,0,0
hosted,227,ta-ta,0,0
hosted,227,tank,0,0
hosted,227,condor,0,0
hosted,227,jammer,1,1
hosted,227,spacecraft,0,0
hosted,228,hangar,0,0
hosted,228,helicopter,0,0
hosted,228,jet_plane,0,0
hosted,228,large_launcher,0,0
hosted,228,large_tower,0,0
hosted,228,medium_launcher,0,0
hosted,228,medium_plane,0,0
hosted,228,mine_roller,0,0
hosted,228,small_launcher,0,0
hosted,228,small_plane,0,0
hosted,228,small_tower,0,0
hosted,228,ta-ta,0,0
hosted,228,tank,0,0
hosted,228,condor,0,0
hosted,228,jammer,0,0
hosted,228,spacecraft,0,0
hosted,229,hangar,0,0
hosted,229,helicopter,0,0
hosted,229,jet_plane,0,0
hosted,229,large_launcher,0,0
hosted,229,large_tower,0,0
hosted,229,medium_launcher,0,0
hosted,229,medium_plane,0,0
hosted,229,mine_roller,0,0
hosted,229,small_launcher,0,0
hosted,229,small_plane,0,0
hosted,229,small_tower,0,0
hosted,229,ta-ta,0,0
hosted,229,tank,0,0
hosted,229,condor,0,0
hosted,229,jammer,0,0
hosted,229,spacecraft,0,0
hosted,230,hangar,0,0
hosted,230,helicopter,0,0
hosted,230,jet_plane,0,0
hosted,230,large_launcher,0,0
hosted,230,large_tower,0,0
hosted,230,medium_launcher,0,0
hosted,230,medium_plane,0,0
hosted,230,mine_roller,0,0
hosted,230,small_launcher,0,0
hosted,230,small_plane,0,0
hosted,230,small_tower,0,0
hosted,230,ta-ta,0,0
